rgn_id,sciname,popn_trend
4,Raja asterias,Stable
4,Squalus blainvillei,Unknown
4,Pteromylaeus bovinus,Unknown
4,Steno bredanensis,Unknown
4,Carcharhinus brevipinna,Unknown
4,Serranus cabrilla,
4,Scyliorhinus canicula,Stable
4,Epinephelus caninus,Unknown
4,Carcharodon carcharias,Unknown
4,Caretta caretta,
4,Ziphius cavirostris,Unknown
4,Oxynotus centrina,Unknown
4,Dasyatis centroura,Unknown
4,Dasyatis chrysonota,Unknown
4,Raja clavata,Decreasing
4,Stenella coeruleoalba,Unknown
4,Epinephelus coioides,Decreasing
4,Dermochelys coriacea,Decreasing
4,Epinephelus costae,Unknown
4,Pseudorca crassidens,Unknown
4,Ocypode cursor,
4,Delphinus delphis,Decreasing
4,Odontaspis ferox,Decreasing
4,Hippocampus fuscus,Unknown
4,Galeorhinus galeus,Decreasing
4,Prionace glauca,Unknown
4,Taeniura grabata,
4,Grampus griseus,Unknown
4,Epinephelus haifensis,
4,Serranus hepatus,
4,Hippocampus hippocampus,Unknown
4,Scyllarides latus,Unknown
4,Carcharhinus limbatus,Unknown
4,Physeter macrocephalus,Decreasing
4,Epinephelus malabaricus,
4,Rhinoptera marginata,Unknown
4,Epinephelus marginatus,Decreasing
4,Torpedo marmorata,Unknown
4,Cetorhinus maximus,Decreasing
4,Carcharhinus melanopterus,Decreasing
4,Galeus melastomus,Stable
4,Raja miraletus,Stable
4,Mobula mobular,Decreasing
4,Monachus monachus,Decreasing
4,Chimaera monstrosa,Stable
4,Raja montagui,Stable
4,Mustelus mustelus,Decreasing
4,Chelonia mydas,Decreasing
4,Torpedo nobiliana,Unknown
4,Carcharhinus obscurus,Decreasing
4,Squatina oculata,Decreasing
4,Isurus oxyrinchus,Decreasing
4,Dasyatis pastinaca,Unknown
4,Pristis pectinata,Decreasing
4,Heptranchias perlo,Unknown
4,Balaenoptera physalus,Decreasing
4,Carcharhinus plumbeus,Decreasing
4,Mustelus punctulatus,Unknown
4,Raja radula,Unknown
4,Hippocampus ramulosus,
4,Rhinobatos rhinobatos,Decreasing
4,Mycteroperca rubra,Unknown
4,Serranus scriba,
4,Etmopterus spinax,Unknown
4,Scyliorhinus stellaris,Unknown
4,Torpedo torpedo,Stable
4,Tursiops truncatus,Decreasing
4,Himantura uarnak,Decreasing
4,Raja undulata,Decreasing
4,Centrophorus uyato,Unknown
4,Alopias vulpinus,Decreasing
4,Sphyrna zygaena,Decreasing
5,Squalus acanthias,Decreasing
5,Epinephelus aeneus,Decreasing
5,Gymnura altavela,Decreasing
5,Myliobatis aquila,Unknown
5,Mustelus asterias,Unknown
5,Raja asterias,Stable
5,Squalus blainvillei,Unknown
5,Pteromylaeus bovinus,Unknown
5,Steno bredanensis,Unknown
5,Carcharhinus brevipinna,Unknown
5,Serranus cabrilla,
5,Scyliorhinus canicula,Stable
5,Epinephelus caninus,Unknown
5,Carcharodon carcharias,Unknown
5,Caretta caretta,
5,Ziphius cavirostris,Unknown
5,Oxynotus centrina,Unknown
5,Dasyatis centroura,Unknown
5,Dasyatis chrysonota,Unknown
5,Raja clavata,Decreasing
5,Stenella coeruleoalba,Unknown
5,Epinephelus coioides,Decreasing
5,Dermochelys coriacea,Decreasing
5,Epinephelus costae,Unknown
5,Pseudorca crassidens,Unknown
5,Ocypode cursor,
5,Delphinus delphis,Decreasing
5,Odontaspis ferox,Decreasing
5,Hippocampus fuscus,Unknown
5,Galeorhinus galeus,Decreasing
5,Prionace glauca,Unknown
5,Taeniura grabata,
5,Grampus griseus,Unknown
5,Epinephelus haifensis,
5,Serranus hepatus,
5,Hippocampus hippocampus,Unknown
5,Scyllarides latus,Unknown
5,Carcharhinus limbatus,Unknown
5,Physeter macrocephalus,Decreasing
5,Epinephelus malabaricus,
5,Rhinoptera marginata,Unknown
5,Epinephelus marginatus,Decreasing
5,Torpedo marmorata,Unknown
5,Cetorhinus maximus,Decreasing
5,Carcharhinus melanopterus,Decreasing
5,Galeus melastomus,Stable
5,Raja miraletus,Stable
5,Mobula mobular,Decreasing
5,Monachus monachus,Decreasing
5,Chimaera monstrosa,Stable
5,Raja montagui,Stable
5,Mustelus mustelus,Decreasing
5,Chelonia mydas,Decreasing
5,Torpedo nobiliana,Unknown
5,Carcharhinus obscurus,Decreasing
5,Squatina oculata,Decreasing
5,Isurus oxyrinchus,Decreasing
5,Dasyatis pastinaca,Unknown
5,Pristis pectinata,Decreasing
5,Heptranchias perlo,Unknown
5,Balaenoptera physalus,Decreasing
5,Carcharhinus plumbeus,Decreasing
5,Mustelus punctulatus,Unknown
5,Raja radula,Unknown
5,Hippocampus ramulosus,
5,Rhinobatos rhinobatos,Decreasing
5,Mycteroperca rubra,Unknown
5,Serranus scriba,
5,Etmopterus spinax,Unknown
5,Scyliorhinus stellaris,Unknown
5,Torpedo torpedo,Stable
5,Tursiops truncatus,Decreasing
5,Himantura uarnak,Decreasing
5,Raja undulata,Decreasing
5,Centrophorus uyato,Unknown
5,Alopias vulpinus,Decreasing
5,Sphyrna zygaena,Decreasing
6,Squalus acanthias,Decreasing
6,Epinephelus aeneus,Decreasing
6,Gymnura altavela,Decreasing
6,Myliobatis aquila,Unknown
6,Mustelus asterias,Unknown
6,Raja asterias,Stable
6,Squalus blainvillei,Unknown
6,Pteromylaeus bovinus,Unknown
6,Steno bredanensis,Unknown
6,Carcharhinus brevipinna,Unknown
6,Serranus cabrilla,
6,Scyliorhinus canicula,Stable
6,Epinephelus caninus,Unknown
6,Carcharodon carcharias,Unknown
6,Caretta caretta,
6,Ziphius cavirostris,Unknown
6,Oxynotus centrina,Unknown
6,Dasyatis centroura,Unknown
6,Dasyatis chrysonota,Unknown
6,Raja clavata,Decreasing
6,Stenella coeruleoalba,Unknown
6,Epinephelus coioides,Decreasing
6,Dermochelys coriacea,Decreasing
6,Epinephelus costae,Unknown
6,Pseudorca crassidens,Unknown
6,Ocypode cursor,
6,Delphinus delphis,Decreasing
6,Odontaspis ferox,Decreasing
6,Hippocampus fuscus,Unknown
6,Galeorhinus galeus,Decreasing
6,Prionace glauca,Unknown
6,Taeniura grabata,
6,Grampus griseus,Unknown
6,Epinephelus haifensis,
6,Serranus hepatus,
6,Hippocampus hippocampus,Unknown
6,Scyllarides latus,Unknown
6,Carcharhinus limbatus,Unknown
6,Physeter macrocephalus,Decreasing
6,Epinephelus malabaricus,
6,Rhinoptera marginata,Unknown
6,Epinephelus marginatus,Decreasing
6,Torpedo marmorata,Unknown
6,Cetorhinus maximus,Decreasing
6,Carcharhinus melanopterus,Decreasing
6,Galeus melastomus,Stable
6,Raja miraletus,Stable
6,Mobula mobular,Decreasing
6,Monachus monachus,Decreasing
6,Chimaera monstrosa,Stable
6,Raja montagui,Stable
6,Mustelus mustelus,Decreasing
6,Chelonia mydas,Decreasing
6,Torpedo nobiliana,Unknown
6,Carcharhinus obscurus,Decreasing
6,Squatina oculata,Decreasing
6,Isurus oxyrinchus,Decreasing
6,Dasyatis pastinaca,Unknown
6,Pristis pectinata,Decreasing
6,Heptranchias perlo,Unknown
6,Balaenoptera physalus,Decreasing
6,Carcharhinus plumbeus,Decreasing
6,Mustelus punctulatus,Unknown
6,Raja radula,Unknown
6,Hippocampus ramulosus,
6,Rhinobatos rhinobatos,Decreasing
6,Mycteroperca rubra,Unknown
6,Serranus scriba,
6,Etmopterus spinax,Unknown
6,Scyliorhinus stellaris,Unknown
6,Torpedo torpedo,Stable
6,Tursiops truncatus,Decreasing
6,Himantura uarnak,Decreasing
6,Raja undulata,Decreasing
6,Centrophorus uyato,Unknown
6,Alopias vulpinus,Decreasing
6,Sphyrna zygaena,Decreasing
